date,new_confirmed,category_value,category_label,,Tweet
10-09-2020,630,84,Increase the spread of COVID19,27-08-2020, RT ExportDevCanada In support of Canadian businesses in the face of the COVID19 health pandemic and economic crisis a CEBA call centre RT HHSGov Emergency managers and public health professionals are taking measures to reduce possible spread of COVID19 in disaster shelte Testing all residents and staff in West Virginia nursing homes helped limit the spread of COVID19 Testing all residents and staff regardless of symptoms may help protect those at higher risk for COVID19 amp prevent larger outbreaks See more   People who are recovering from COVID19 might be at a higher risk of getting sick from wildfire smoke Know what to do to protect yourself and your loved ones   RT CDCtravel CDC is helping travelers understand the COVID19 risk in each country Before you make travel plans check the COVID19 risk RT CPHOCanada Todays COVID19 Epidemiology in Canada Daily Update   RT CPHOCanada Todays COVID19 in  info and updatesGOC website on coronavirus disease  Canada COVID A big thank you to all workers businesses and organizations for following COVID19 protocol and working throughout this challenging time while providing services to Canadians ThankYouThursday  
11-09-2020,702,72,Increase the spread of COVID19,28-08-2020, RT CDCHIVAIDS CDCs new guidance for PrEP programs affected by COVID19 discusses home specimen collection kits for HIV and STD testi RT SurgeonGeneral ICYMI A new CDCMMWR shows a few actions helped prevent COVID19 outbreaks at 4 overnight camps in Maine this summer RT HHSGov COVID19 can be spread by people who do not have symptoms amp do not know that they are infected Masks worn over the mouth AND n The latest CDC COVIDView report shows the percentage of people testing positive for COVID19 decreased nationally last week However two regions Central and Mountain saw increases in this measure of COVID19 activity Learn more   WearAMask to help slow the spread of COVID19 When selecting a mask you have many choices Avoid masks made of materials that make it too hard to breathe allow COVID19 particles to escape or are intended for healthcare workers Learn more   Wearing cloth masks in public can help slow the spread of COVID19 but cloth masks wont protect you from small particles in wildfire smoke Limit your time outside when its smoky Learn more   As of August 24 national forecasts suggest from 4000 to 8300 new deaths will be reported in the week ending September 19 These data predict 196000 to 207000 total reported COVID19 deaths in the US by September 19 Learn more   RT GovCanHealth Lets keep protecting ourselves and others Get the COVID Alert app so that together we can limit the spread of COVID1 We can all do our part in preventing the spread of COVID19 For more info visit  or contact 18337844397  RT cybercentreca Watch out for COVID19 phishing scams Be wary of some of the information being circulated via social media or that you RT CPHOCanada Todays COVID19 in  info and updatesGOC website on coronavirus disease  Canada COVID
12-09-2020,515,-187,Decrease the spread of COVID19,29-08-2020, COVID19 and seasonal allergies share many symptoms but there are some key differences between the two For example COVID19 can cause fever which is not a common symptom of seasonal allergies Learn more   Use caution when relying on gaiters and face shields to help protect yourself and others from COVID19 Researchers are currently investigating their effectiveness Learn more   RT CDCGlobal During the COVID19 pandemic CDCgov has consistently supported and advocated for those at increased risk including those RT CDCemergency Did you know Breathing in wildfire smoke can cause symptoms similar to COVID19 like dry cough sore throat and troub
13-09-2020,518,3,Increase the spread of COVID19,30-08-2020, DYK its not safe to put a mask on your pet While pets can get COVID19 from people the risk of pets spreading COVID19 is low Instead protect your pet by limiting their contact with sick people and people outside the household  
14-09-2020,1351,833,Increase the spread of COVID19,31-08-2020, Canadas ability to defeat COVID19 depends on the development production and distribution of an effective and pr  RT SurgeonGeneral We all have a role to play in preventing the spread of COVID19 COVIDStopsWithMe  RT CDCNCEZID If youre sick with COVID19 amp your pet becomes sick dont take your pet to the veterinary clinic yourself Call your vete RT CDCDirector The latest COVIDView report from CDCgov shows that weekly hospitalizations associated with COVID19 have peaked twice si Waiting for a COVID19 test result and wondering what you should do next Take 3 key steps Stay home think about the people youve been around amp answer the call from your health department Learn more about these steps   The latest CDC COVIDView report shows that weekly hospitalizations associated with COVID19 have peaked twice since the outbreak began once during the week ending April 18 and a second time during the week ending July 18 Learn more   A new CDCMMWR finds many COVID19 infections among healthcare workers appear to go undetected likely because many people infected with the virus that causes COVID19 have mild or no symptoms Learn more   Back on campus If you go out wear a mask stay 6 feet apart from others and meet in outdoor spaces Learn more about steps you can take to help protect yourself and your friends from COVID19   RT GovCanHealth Today is International Overdose Awareness DayDuring COVID19 many areas of  are reporting  opioidrelated overdos RT CPHOCanada 12 Given many weeks of COVID19 activity in young people incl almost 50 of reported cases in 2039 year olds in recen Its normal to have fear stress and worry during these uncertain and challenging times Know that there are support tools and resources available to you on GovCanHealths Wellness Together Canada portal  COVID19  
15-09-2020,793,-558,Decrease the spread of COVID19,01-09-2020, RT FinanceCanada Canadians should be cautious of potential COVID19 scams and cyber threats involving emails texts and calls that appear RT CDCDirector CDC molecular biologist Silvina Masciotra is part of a team advising the White House Task Force on COVID19 testing issues With the fall pollen season approaching you may experience watery eyes sneezing or a cough Learn the differences between seasonal allergies and COVID19   September is National Suicide Prevention Awareness Month Learn ways to support one another during the COVID19 pandemic and how to seek help from trained professionals  BeThe1To  WearAMask to help slow the spread of COVID19 When selecting a mask you have many choices Avoid masks made of materials that make it too hard to breathe allow COVID19 particles to escape or are intended for healthcare workers Learn more   RT CDCGlobal CDC works diligently to fight respiratory illness on the frontlines including both TB and COVID19 Learn more about our g There are a lot of reported scams related to COVID19 protect yourself and be aware of the various types  RT csiscanada Canadas innovative research on COVID19 vaccines and treatments may be at risk of foreign interference and espionage CS RT CDSGC Join jameseberhardt and FITC on Sept 2 for a free presentation on COVID AlertLearn about the apps privacy protections
16-09-2020,944,151,Increase the spread of COVID19,02-09-2020, RT CDCDirector DYK Some of the symptoms of COVID19 and seasonal allergies are similar and it may be difficult to tell the difference Although COVID19 cases in many states declined over the last 7 days daily cases are now increasing in some states particularly in the upper Great Plains Midwest and South Wear a mask Stay 6 ft from others Wash your hands See more data   RT DepSecHargan Your risk of COVID19 increases the closer you get to others and the longer you interact with them Learn from CDCgov ab RT SurgeonGeneral We must continue to help slow the spread of COVID19 for ourselves our loved ones and our future Do your part and CDC along with state and local health departments and other partners is working to better understand the impact of COVID19 during pregnancy on both the mother and infant Learn about these efforts here   Testing positive for COVID19 on a viral test means you likely are infected and could infect others Stay home and take steps to prevent spreading the virus If you test negative you can still get sick and should take steps to protect yourself and others   RT CDCEnvironment Remember to practice every day foodsafety during COVID19 Put away foods that could spoil such as meats milk amp egg RT HHSGov As we all continue to prevent the spread of COVID19 protect your community by wearing a mask if you need to be in public Lea RT CDCemergency When you WearAMask you help protect those around you from COVID19 When others wear their mask they help protect thos RT FinanceCanada Canadians should be cautious of potential COVID19 scams and cyber threats involving emails texts and calls that appear RT environmentca Too many disposable masks and gloves are ending up as litter As we all work to protect each other from COVID19 we also Download the COVID Alert app and help us break the cycle of infection It will help track possible exposure before symptoms appearDownload today COVID19iOS  Android  
17-09-2020,1120,176,Increase the spread of COVID19,03-09-2020, RT CanRevAgency  Lots of scams are circulating with COVID19 benefits like CERB and CESB Concerned about becoming a victim of identi Today Prime Minister Justin Trudeau and Premier of Newfoundland and Labrador Andrew Furey announced that COVID Ale  RT SurgeonGeneral There are simple actions we can all take to prevent the spread of COVID19 COVIDStopsWithMe   RT CDCDirector School Administrators When your school opens have plans for what to do if one or more people in your school have COVID RT CDCtravel Thinking about traveling Check out CDCs tips to avoid getting and spreading COVID19 in common travel situations  LaborDay plans at a pool or beach Stay 6 feet away from others WearAMask when not in the water Wash your hands often Help protect yourself and your friends from COVID19  Learn more  LaborDaySafe  Wearing a mask can help slow the spread of COVID19 CDCs Dr Paige Armstrong shows you how to correctly put on and take off your mask WearAMask keep your distance and wash your hands to help slow the spread of COVID19 Learn more   Answer the call Contact tracing helps slow the spread of COVID19 It helps protect you your family and your community Learn more  SlowtheSpread  New CDCMMWR finds people stayed home more during the early months of the COVID19 pandemic when stayathome orders were in place People began to leave home as stayathome orders ended even if orders in their state or territory remained Learn more   Flu and COVID19 can result in complications However COVID19 is associated with additional complications like blood clots and multisystem inflammatory syndrome in children More on the differences between flu and COVID19 here   Having a difficult time coping because of COVID19 Feeling lonely anxious or dealing with grief and loss Help is available through the National Suicide Prevention Lifeline 8002738255 Learn more   RT CDCemergency Waiting for a COVID19 test result and wondering what you should do next Take 3 key steps Stay home think about the pe RT DepSecHargan Masks can help prevent the spread of COVID19 when they are widely used in public When you wear a mask you can help pro RT CDCNCEZID Some pets in the US have tested positive for COVID19 mostly after contact with a person with COVID19 Protect your pets RT CanRevAgency  Lots of scams are circulating with COVID19 benefits like CERB and CESB Concerned about becoming a victim of identi RT canantifraud DYK since March 1 2020 Canadians have lost over 56 million to COVID19 scams You can learn more about COVID19 scams RT CDSGC Theres lots going on behind the scenes to make the publicfacing COVID Alert app work bhndrck explains how were working t THANK YOU to everyone who is helping with the effort to limit the spread of COVID19 by PhysicalDistancing wearing a mask HandWashing and staying home when sickThankYouThursday  RT GovCanHealth The COVIDAlert app is now available in Newfoundland and Labrador The app will notify you if youve recently been expo RT CDSGC COVID Alert is now available for Newfoundland and Labrador You can now report a positive diagnosis through the app in that pr RT TravelGoC 1   step 1   place  All the travel info COVID19 restrictions quarantine borders http There are a lot of scams related to COVID19 Be cautious of potential scams and other cyber threats involving websites  emails  texts  and calls  For more info  
18-09-2020,1044,-76,Decrease the spread of COVID19,04-09-2020, RT canadabusiness ICYMI Update on COVID19 supports for Cdnbusinesses CEBA extended to October 31 2020 and expanded to include The COVID Alert app is now available in Newfoundland and Labrador As more people use it we can slow the spread of  RT CDCemergency Stigma hurts everyone No single group ethnicity or population in the US is more likely to spread COVID19 than other The latest CDC COVIDView report shows that after declining for more than a month the percentage of people that tested positive for COVID19 nationally increased slightly last week This is the first national increase in this percentage since midJuly   New Data Recent trends show the percentage of overall COVID19 cases in people ages 1822 years has increased in the US especially in the Midwest South and Northeast For the latest demographic data visit CDCs COVID Data Tracker   As of Aug 31 national forecasts suggest new weekly COVID19 deaths may decrease in the coming weeks with 3300 to 7500 new deaths during the week ending Sept 26 Forecasts predict 200k to 211k total COVID19 deaths in the US by Sept 26 More   If you have a fever cough or certain other symptoms you might have COVID19 Most people have mild illness and are able to recover at home If you think you may have been exposed to COVID19 contact your healthcare provider Learn more   Remember the 3 Ws when you are in a community setting WearAMask Wash your hands Watch your distance stay 6 feet apart These three habits can help you protect yourself and others from COVID19 Learn more   RT CDCDirector Flu and COVID19 can result in complications However COVID19 is associated with additional complications like blood cl RT CanadianPM The COVID Alert app is now available in Newfoundland and Labrador As more people use it we can slow the spread of the vir Stay safe by knowing the exposure risk level of activities When possible avoid closed spaces  crowded places  close contactGoOutSafe COVID19  RT GovCanHealth Be notified if someone youve been near reports a positive test result Get the COVID Alert app so that together we can
19-09-2020,863,-181,Decrease the spread of COVID19,05-09-2020, A pandemic can make us realize we are all truly connected here at home and across the whole world CDC diseasedetective Rachael Zacks deployed to Seattle to test one of the United States firstknown COVID19 patients Her story   Do your part to help slow the spread of COVID19 this LaborDay weekend WearAMask amp stay at least six feet from others Learn more   RT CDCEnvironment Going to a cooling center to beat the heat this summer Follow these tips to protect yourself from COVID19  Practi Get your information about COVID19 from reliable sources like GovCanHealth CPHOCanada and local provincial or territorial public health authorities  
20-09-2020,875,12,Increase the spread of COVID19,06-09-2020, Planning on visiting family or friends over LaborDay weekend Protect them and yourself from COVID19 Wear a mask stay at least 6 feet away from people you dont live with and wash your hands often   Protect yourself and your family and be informed about the various types of cyber scams related to COVID19 that are out there  
21-09-2020,1766,891,Increase the spread of COVID19,07-09-2020, Use caution when relying on gaiters and face shields to help protect yourself and others from COVID19 Researchers are currently investigating their effectiveness Learn more  
22-09-2020,1248,-518,Decrease the spread of COVID19,08-09-2020, RT CDCDirector It can be a challenge to cope with changing routines and anxiety during COVID19 But we can find a way forward See HowR Did you host or attend a LaborDay gathering or event If you were in close contact with others you may have been exposed to COVID19 If you feel sick stay home call your healthcare provider and inform those you had close contact with   Getting a call from an unknown number It could be the health department calling to tell you that you may have been exposed to COVID19 Check your voicemail Learn more about contact tracing   Limiting gatherings is one way to slow the spread of COVID19 but physical distancing can be hard Find tips to support the health of your loved ones and you during this challenging time   Be aware of questionable offers related to COVID19miracle cures herbal remediesfaster testing For more info   RT CPHOCanada Todays COVID19 in  info and updates GOC website on coronavirus disease  Canada COVID
23-09-2020,1090,-158,Decrease the spread of COVID19,09-09-2020, RT TCSSDC Businesses can use ecommerce to help build resiliency during COVID19 and tap into new customer bases in  and around the  As of Sept 8 the total number of COVID19 cases in the US surpassed 6 million COVID19 is widespread in many areas particularly in the upper Great Plains Midwest and South Additionally 5 states reported over 10000 new cases in the last week   In public health its our job to support people through that sense of helplessness Dr Rachael Zacks is a CDC disease detective whose work on the COVID19 response helped fuel the discussion on how it spreads Read her story   DYK You may have COVID19 amp no symptoms If someone from the health department tells you that youve been exposed do your part to help SlowtheSpread Stay home for 14 days amp monitor your health Learn more about contact tracing   This months blood disorder webinar will discuss COVID19 associated VTE risks and considerations Preregister now and join us September 17 at 2 pm ET   RT CDCInjury Recognizing the warning signs of suicide may be more difficult during COVID19 due to SocialDistancing Still you can Be RT CPHOCanada Being pregnant during COVID19 can feel lonely Alcohol is not a coping mechanism Its never too late to quit or reduce y COVID19 has impacted our lives in many ways It is normal to feel scared sad stressed or worried If youre finding it difficult to cope check out GovCanHealths Wellness Together Canada portal for support tools and resources available to you  
24-09-2020,1341,251,Increase the spread of COVID19,10-09-2020, RT PSPCSPAC Is your CdnBusiness or organization looking at SellingPPE or BuyingPPE during COVID19 Find the information you need to RT SafetyCanada Be aware of questionable offers related to COVID19miracle cures herbal remediesfaster testing For more info RT CDCDirector Testing positive for antibodies to the virus that causes COVID19 means you likely had a past infection Its not yet know The emotional toll of COVID19 is real especially among some people of racial and ethnic minority groups who have been unequally affected by this pandemic BeThe1To Help Save A Life SuicidePrevention   Do you do the 3 Ws Wash your hands Watch your distance stay 6 feet apart WearAMask These three habits can help you protect yourself and others from spreading COVID19 Learn more   A new CDCMMWR examining essential workers found many home health aides and nursing home staff had underlying medical conditions These conditions may put them at increased risk for serious illness from COVID19 More   CDCMMWR shows adults w COVID19 were more than twice as likely to have reported dining at a restaurant before getting sick compared to adults wo COVID19 Choose pickupdelivery if possible amp take steps like staying 6 ft from others amp wearing a mask   Even during COVID19 if you have a medical emergency seek medical care without delay Learn more CDCMMWR   A new CDCMMWR shows that an estimated 41 of US adults reported avoiding medical care because of concerns about COVID19 including 12 who avoided emergency care and 32 who avoided routine care   Both flu amp COVID19 can spread before symptoms appear Flu virus may spread for about 1 day before symptoms while the virus that causes COVID19 may spread for about 2 days before symptoms More on similarities and differences between flu amp COVID19   RT CDCeHealth Looking for highlights on the latest reports from CDCs COVID19 response Listen to CDCMMWR s new podcast series to st RT CDCtravel If you travel take steps to protect yourself amp others from COVID19 Wear a mask in public Avoid close contact with ot Lets limit the spread of COVID19 and prevent future outbreaks Download the COVID alert today Lets take care of ourselves and protect our communities iOS   Android    Stay up to date on COVID19 amp help us slow the spread   18337844397 Download COVIDAlert app  
25-09-2020,1362,21,Increase the spread of COVID19,11-09-2020, RT CDCemergency DYK You may have COVID19 amp no symptoms If someone from the health department tells you that youve been exposed do y The latest CDC COVIDView report shows that during August weekly COVID19 hospitalization rates declined among all adult age groups However while rates for children aged 517 were constant during most of this period they increased at the end of August   ParentsToBe Discuss with your healthcare provider about rooming together with your newborn baby in the hospital Early amp close contact with your baby has many benefits and the risk of passing COVID19 to your baby is low Learn more   HCPs Learn about COVID19 associated VTE risks and considerations in our upcoming webinar Mark your calendar for September 17 2 pm ET Preregister now   If you have fever cough loss of taste or smell or certain other symptoms you might have COVID19 If you think you might have COVID19 or think you may have been near someone who has COVID19 contact a healthcare provider for medical advice   As of September 7 national forecasts suggest from 3300 to 8000 new COVID19 deaths will be reported during the week ending October 3 These forecasts predict 205000 to 217000 total COVID19 deaths in the US by October 3 Learn more   A new CDCMMWR finds children who likely got COVID19 in their child care centers spread COVID19 to others outside the child care center including to household members Slow the spread Wear masks if over 2 wash hands amp stay home if sick See more   Testing positive for antibodies to the virus that causes COVID19 means you likely had a past infection Its not yet known whether antibodies will protect you from getting infected again Learn more about antibody testing   RT CDCEnvironment Wearing cloth masks in public can help stop the spread of COVID19 but cloth masks wont protect you from small partic RT CPHOCanada COVID19 is still with us This fall when out in any public space we all need to keep up our public health practices of  RT cybercentreca COVID19related phishing attempts are still ongoing Something may be phishy ifthe tone of the message is urgent
26-09-2020,1215,-147,Decrease the spread of COVID19,12-09-2020, RT CDCInjury As we continue to face mental health challenges due to COVID19 we need to support our loved ones now MoreThanEverBefore Learn how to safely use a nonmedical masks and protect yourself and others from COVID19   COVID19 related scams are on the rise Some cybercriminals are using the Covid19 emergency benefits to lure you into clicking links that could steal from you or lock your info Take some simple steps to up your defenses  
27-09-2020,1454,239,Increase the spread of COVID19,13-09-2020, Medical entomologist Janet McAllister and other CDC responders had to adapt to changing needs and conditions when responding to COVID19 outbreaks in Wisconsin Learn about her teams work   Wondering how COVID19 got its name Its short for coronavirus disease 2019 COVID19 is caused by a coronavirus which looks like a crown Take steps to slow the spread Wear a mask wash your hands often and stay 6 feet apart Learn more  
28-09-2020,2176,722,Increase the spread of COVID19,14-09-2020, RT HHSGov Because of COVID19 preparing for wildfires might be a little different this year Know how wildfire smoke can affect you and HCPs Attend the next COCA call Tuesday Sept 15 at 2pm ET via Zoom Topic Telehealth amp Health Equity Considerations for Addressing Health Disparities during the COVID19 Pandemic Learn more  COVID19  NewMom Breastfeeding has many health benefits for both you amp your baby including protecting your baby from illnesses amp providing the best nutrition You can breastfeed even if you have COVID19 as COVID19 is unlikely to spread thru breast milk More   In the path of HurricaneSally Learn your communitys evacuation routes and location of emergency shelters They may be different this year due to COVID19  Sally  WearAMask in public to help slow the spread of COVID19 but be sure to wear it the right way Position your mask so that it fully covers your nose and mouth If youre not wearing your mask properly COVID19 particles can spread Learn more   COVID19 has unequally affected some of us in racial and ethnic minority groups both physically and emotionally As we take steps to help protect ourselves and others from COVID19 lets make sure to take care of our MentalHealth too   The latest CDC COVIDView report shows that the percentage of ER visits associated with COVID19 has decreased nationally for eight consecutive weeks and is on the decline in all 10 regions in the US Learn more   RT CPHOCanada 66 Taking these precautions will help keep you and those you care about safe while reducing the spread of COVID19 in Ca RT CPHOCanada 26 COVID19 is not gone Be aware of the risks for exposure in your area and make informed decisions based on the latest RT CPHOCanada 16 COVID19 key concerns in   Today in lieu of a daily inperson update to the media I have issued a Monday statemen RT CEMHWCESMMT Juggling the demands of work and home during COVID19 can potentially lead to burnout Learn about the effects of and f There is a lot of information out there about COVID19 get the facts straightFollow GovCanHealth and CPHOCanadaVisit  Download GoCs app   RT CPHOCanada Todays COVID19 Epidemiology in Canada Daily Update   RT GovCanHealth How can we reduce and manage our COVID19 casesBased on emerging evidence PHAC has updated its advice to public healt
29-09-2020,1660,-516,Decrease the spread of COVID19,15-09-2020, RT FinanceCanada Help is available for Canadians with disabilities affected by COVID19 Do you or a loved one living with a disability n If youre planning to stay with friends or family outside of your household to evacuate from Hurricane Sally talk with them about how you all can best protect yourselves from COVID19 Find more safety tips here   Health Departments Have you seen CDCs Contact Tracing Communications Toolkit for COVID19 Check it out for resources and messaging to use in your communities  SlowTheSpread  School administrators CDC has provided benchmarks to help you prepare plan and respond to COVID19 Monitor these frequently and adjust strategies to fit the changing levels of COVID19 in your community Learn more   A new CDCMMWR report found that 121 people under 21 years of age died of COVID19 from FebruaryJuly 2020 3 out of 4 deaths occurred among Black Hispanic and American IndianAlaska Native persons Learn more   HCPs Attend todays COCA call on Telehealth amp Health Equity Considerations for Addressing Health Disparities during the COVID19 Pandemic at 2pm ET Learn more   COVID19  Make informed decisions to keep yourself and others safe from COVID19 Know the risks before heading out GoOutSafely  
30-09-2020,1797,137,Increase the spread of COVID19,16-09-2020, COVID19 cases declined in most states in the last 7 days but COVID19 is widespread in many areas particularly in the upper Great Plains Midwest and South Six states reported over 10000 new cases in the last week See more data   HCPs Attend the next COCA call Thursday Sept 17 at 2pm ET via Zoom Topic Testing and Treatment of 20202021 Seasonal Influenza During the COVID19 Pandemic Learn more  COVID19  Teachers and other essential workers Your work keeps our communities going but may put you at higher risk of being exposed to flu or COVID19 Fluvaccine can help protect you from flu this season More   CDCMMWR report looking at almost 600 hospitalized pregnant women with COVID19 found that pregnant women can have severe illness and poor birth outcomes such as the mother requiring intensive care pregnancy loss and preterm birth Learn more   Dont forget to join us tomorrow at 2 pm ET for our webinar on COVID19 associated VTE risks and considerations Its not too late to preregister   WearAMask to help slow the spread of COVID19 When removing your mask handle only the ear loops or ties and fold the outside corners together Be careful not to touch your eyes nose or mouth and wash your hands after removing  Learn more   RT CFHSvcs Think you might have COVID19 Complete the GCs COVID19 online SelfAssessment Tool This tool will help determine whether RT CPHOCanada COVIDlife hasnt been easy We all want normalcy and a bit of fun back but while COVID19 is still with us precautions RT CPHOCanada Todays COVID19 in  info and updatesGOC website on coronavirus disease  Canada COVID Familiarize yourself of the various COVID19 scams so you know how to spot one  Phishing scams  Ransomware SpoofingFor more info follow GetCyberSafe  
01-10-2020,1777,-20,Decrease the spread of COVID19,17-09-2020, Heart conditions like myocarditis are associated with some cases of COVID19 Severe cardiac damage is rare but has occurred even in young healthy people CDC is working to understand how COVID19 affects the heart and other organs Learn more here   CDCMMWR finds steps that help slow the spread of COVID19 may also reduce flu if widely practiced Report emphasizes flu vaccination remains the best protection against flu Getting a flu vaccine is more important than ever during the COVID19 pandemic   New CDCMMWR finds odds of COVID19 outbreaks in West Virginia nursing homes are 17x higher in low quality than in high quality nursing homes as rated by CMSGov Health depts can use CMS ratings to identify nursing homes at higher risk for COVID19   A new CDCMMWR examines COVID19 in 2 skilled nursing facilities amp shows how researchers used genome sequencing to determine the virus was likely spreading in each facility Steps like repeated testing of residents amp workers can help slow the spread More   HCPs Attend todays COCA call on Testing and Treatment of 20202021 Seasonal Influenza During the COVID19 Pandemic at 2pm ET Learn more  COVID19  RT CPHOCanada 14 COVID19 key concerns in  Today in lieu of a daily inperson update to the media I have issued a Thursday stateme RT TravelGoC Thank you for doing your part to limit the spread of COVID19 Continue to help protect others and yourself by Avoidi RT CanRevAgency  Lots of scams are circulating with COVID19 benefits like CERB and CESB Concerned about becoming a victim of identi
02-10-2020,2124,347,Increase the spread of COVID19,18-09-2020, RT FinanceCanada It takes more than actions from governments and the health sector to lower the spread of COVID19 Everyone has a role t RT AAFCCanada Not sure what health and safety precautions to include in your plan for your CdnAg or food facility Use our COVID19 che RT CanRevAgency  Lots of scams are circulating with COVID19 benefits like CERB and CESB Concerned about becoming a victim of identi Today Prime Minister Justin Trudeau and the Premier of Saskatchewan Scott Moe announced that COVID Alert Canada  Today Prime Minister Justin Trudeau and the Premier of New Brunswick Blaine Higgs announced that COVID Alert Ca  To slow the spread of COVID19 CDC recommends that people wear masks in public settings when around people not living in their household especially when other social distancing measures are difficult to maintain Learn more   Among pregnant women hospitalized for treatment of COVID19 3 in 10 required intensive care and one pregnant woman died from COVID19 a new report of 105 pregnant women in CDCMMWR finds Find out more   School administrators Learn more about the indicators you can use to prepare plan and respond to COVID19 For each indicator we provide benchmarks for lowest to highest COVID19 risks for school operations Learn more   Use the Coronavirus SelfChecker to help decide when to seek testing or medical care for COVID19 Learn more   As of September 14 national forecasts predict 3000 to 7100 new COVID19 deaths will be reported during the week ending October 10 These forecasts predict 207000 to 218000 total COVID19 deaths in the US by October 10 More   Communities of faith Are you gathering for a holiday Help protect your community from COVID19 WearAMask wash your hands and stay at least 6 feet apart Also bring your own food keep your group small and meet outdoors if possible   RT CDSGC Four and still going Saskatchewan is now able to report positive diagnoses of COVID19 with COVID AlertIf you already d RT csecst Lets continue to do our part to stop the spread of COVID19 Look after yourself and your community and download the COVID A Scammers are always out to get you especially now Be on the lookout for scams related to COVID19 and learn how to spot the red flags and protect yourself   
03-10-2020,1812,-312,Decrease the spread of COVID19,19-09-2020, Anyone can get an infection and almost any infection including COVID19 can lead to sepsis  Educate yourself and your family by downloading and sharing our newlyupdated patient fact sheet  SAM2020  In a community setting remember the 3 Ws Wash your hands Watch your distance stay 6 feet apart WearAMask These habits can help you protect yourself and others from spreading COVID19 Learn more   Even though the saying goes sharing is caring you shouldnt be sharing masks Masks should not be shared with others impair vision  require frequent adjustmentMore info   COVID19 
04-10-2020,1685,-127,Decrease the spread of COVID19,20-09-2020, Wondering if you should delay your trip Postpone travel if you are sick recently tested positive for COVID19 had close contact with a person with COVID19 in the past 14 days or are waiting for viral test results Learn more  SlowTheSpread  These are challenging times so take care of your mental health Why not try practicing mindfulness by stretching meditating and taking deep breaths Some tips to get you started   COVID19 
05-10-2020,2804,1119,Increase the spread of COVID19,21-09-2020, RT CanRevAgency Unable to work due to COVID19 CERB is still available to provide the support you need  Apply before it ends on Septem Know when to delay your travel to SlowTheSpread of COVID19 Check these common situations and talk to your healthcare provider if you are unsure whether any of these apply to you or your travel companions   Continue to use preventive actions like washing your hands and wearing a mask while you clean up or when returning home after Hurricane Sally  COVID19  The latest CDC COVIDView report shows the percentage of people testing positive for COVID19 and of medical visits for symptoms similar to COVID19 are decreasing or remaining stable nationally although there has been some regional variation   PublicHealth Workers Is it difficult to stay on top of the latest COVID19 research CDC has launched the COVID19 Science Update a series of summaries of new COVID19 studies on many topics Access the summaries here   Are you hosting a flu vaccination clinic Use this CDC guidance to assist with planning during the COVID19 pandemic  FightFlu  RT CPHOCanada 23 With 875 new COVID19 cases reported across Canada yesterday and more expected as weekend numbers come in from some p RT CPHOCanada 13 COVID19 key concerns in  Today in lieu of a daily inperson update to the media I have issued a Monday statement As our kids go BackToSchool  fulltime parttime or online its important to talk to them about what to expect how to stay motivated and most importantly how to stay safe COVID19  RT GovCanHealth Using the COVIDAlert app people in Saskatchewan who receive a positive COVID19 test result will be given a onetime k RT TravelGoC COVID19 has brought onRestrictionsBorder closuresAdvisoriesConfused We got you  RT StatCaneng In August 2020 we asked Canadians to report on their experiences of discrimination during the COVID19 pandemic Here ar RT CPHOCanada Todays COVID19 Epidemiology in Canada Daily Update   RT GovCanHealth Symptoms of COVID19 amp signs of irritation due to wildfire smoke can be similar People with respiratory conditions shou
06-10-2020,2363,-441,Decrease the spread of COVID19,22-09-2020, HCPs and staff can support HealthEquity by showing respect for all cultures and providing culturally appropriate care Learn more about promoting health equity in healthcare during COVID19   Health Departments Check out CDCs guidance communication resources and training for contact tracing to adapt to your areas needs  SlowTheSpread COVID19  Contact tracing helps protect you your family and your community from COVID19 Find out more  New CDCMMWR Contact tracing in 2 NC counties finds many people with COVID19 didnt report contacts and many contacts reported couldnt be reached In one county a third of people didnt report contacts amp half the contacts reported couldnt be reached   RT CDCtravel Thinking about traveling Check out CDCs tips to avoid getting and spreading COVID19 in common travel situations 
