date,new_confirmed,category_value,category_label,Tweet_date,Tweet
24-04-2020,1778,-142,Decrease the spread of COVID19,10-04-2020, RT CPHOCanada This is the time to SlowtheSpread of COVID19 PhysicalDistancing MUST go on This is a time for all faiths to VIRTUALLY RT GovCanHealth The COVID19 pandemic is new and unexpected Its normal to feel sad stressed confused scared or worried Youre not a More and more Canadians are avoiding public spacesIf your friends or family members are still going to parks and playgrounds they are risking lives Tell them to stop StayHomeSaveLives  COVID19 FlattenTheCurve  Watch live Prime Minister Justin Trudeau addresses Canadians on the COVID19 situation from Rideau Cottage in Ottawa   If your income has been impacted by COVID19 and you are eligible for the Canada Emergency Response Benefit you can apply today More info on how to apply and eligibility   Yesterday Prime Minister Justin Trudeau and DeputyPMCanada Chrystia Freeland spoke with premiers to discuss the evolving COVID19 situation Read about their discussion  Today the Government of Canada released projections on COVID19 Our actions now can determine what our country will look like in the weeks and months to come Details   New COVIDView reports hospitalization rates and deaths from COVID19 are increasing Indicators that track hospitalizations and deaths usually lag behind indicators that track illness   DYK CDCs recommendation on wearing a cloth face covering may help protect the most vulnerable from COVID19 Watch SurgeonGeneral Jerome Adams make a face covering in a few easy steps  RT SurgeonGeneral Are you worried that you or a loved one might be experiencing symptoms of COVID19 Use the new Apple screening tool Employers CDC recommends addl precautions in workplaces carrying out critical functions to protect workers amp communities An employers COVID19 toolkit should include prescreening regular monitoring wearing masks social distance amp disinfection   If you are 65 or older you are at higher risk for getting seriously ill from coronavirus Learn how you can take steps to protect yourself and slow the spread at  COVID19  Help stop the domino chain of COVID19 infection Stay home Wash your hands When out for essential trips wear a cloth face covering and keep at least 6 feet of distance between yourself and others   Is your partner or child sick with COVID19 Know their doctors number Treat symptoms with lots of fluids amp overthecounter medicines Make sure they rest If possible have them stay in a separate room Learn more about caring for someone whos sick   CDCDirector has extended the March 14 cruise ship No Sail Order to prevent the spread of COVID19 among cruise ship passengers and crew See the latest update   More and more Canadians are avoiding public spacesIf your friends or family members are still going to parks and playgrounds they are risking lives Tell them to stop StayHomeSaveLives  COVID19 FlattenTheCurve 
25-04-2020,1466,-312,Decrease the spread of COVID19,11-04-2020, Dont put lives at risk this weekend PhysicalDistancing means finding new ways to connect with loved ones especially over the holidaysStayHomeSaveLives  COVID19 FlattenTheCurve  This morning Prime Minister Justin Trudeau provided an update on the COVID19 pandemic Watch his full remarks   Parents Help your child stay connected with loved ones during COVID19 Encourage them to call or video chat with friends and family They can also send pictures emails or letters See more  PhysicalDistance SocialDistancing  Get updates on COVID19 by listening to your state and local authorities and CDC Stay informed but avoid too much news on the pandemic Takebreaks from the news and social media   The CDC network that tracks COVID19 hospitalization rates shows overall hospitalization rate increasing w rates increasing w age Rates in ppl 65 are highest at 39 per 100000 people Ppl 65 should take special precautions to prevent COVID19   Parents Some schools are currently offering grabandgo meals at a specific location during COVID19 Check with your school For FAQs on schools and coronavirus see   Dont put lives at risk this weekend PhysicalDistancing means finding new ways to connect with loved ones especially over the holidaysStayHomeSaveLives  COVID19 FlattenTheCurve 
28-04-2020,1526,-79,Decrease the spread of COVID19,14-04-2020, RT SSCCA Information overloadGet COVID19 facts from reliable sources   Web  Phone 18337844397 Watch live Prime Minister Justin Trudeau addresses Canadians on the COVID19 situation from Rideau Cottage in Ottawa   State and local health departments use CDC guidance to work with individual clinicians to make decisions about testing for the virus that causes COVID19 To learn about testing in your community visit your state or local health department website   New data show 9000 COVID19 cases in healthcare personnel were identified from 300000 cases reported to CDC from Feb 12Apr 9 If you need medical care call ahead amp wear a cloth face covering to protect HCP amp other patients CDCMMWR   One person can break a chain of COVID19 infection Help protect your family and community Stay home Wash your hands When out for essential trips wear a cloth face covering and keep at least 6 feet of distance between yourself and others   RT NIH Are you feeling a mix of emotions due to COVID19 NIMHDirector Dr Josh Gordon speaks with NIHDirector Dr Francis Collins abou RT HHSGov Together we can slow the spread of COVID19 Here are the most recent guidelines for Americans from the WhiteHouse and CDCgo RT SurgeonGeneral Wearing a cloth face covering correctly can help prevent the spread of COVID19 to others When you go out on essentia New report of 1st known transmission of SARSCoV2 in a US healthcare facility highlights quick action is essential Early recognition amp isolation of confirmed or suspected COVID19 patients amp use of PPE are critical to protecting healthcare personnel   CDC DiseaseDetectives are responding to COVID19 across the country Learn how Epidemic Intelligence Service officer Michelle Holshue supported the Washington State Department of Health and helped track the first suspected cases of the virus  Clinicians Recently recorded webinars and courses provide online COVID19 training on clinical care and infection control PPE NPIs and emergency preparedness and response Learn more   Did you know that adults 65 and older and those with an underlying medical condition are at higher risk for getting seriously ill from coronavirus Learn how to slow the spread of coronavirus and protect your loved ones at  COVID19  We can all do our part in preventing the spread of COVID19 For more info visit  
02-05-2020,1653,-172,Decrease the spread of COVID19,18-04-2020, Watch live Prime Minister Justin Trudeau addresses Canadians on the COVID19 situation from Rideau Cottage in Ottawa  The COVID19 pandemic has brought many industries to a halt and workers across the country are struggling Today the Government of Canada announced more support for workers small businesses and those in the arts culture and sports sectors Learn more   Take action to slow the spread of COVID19 by wearing a cloth face covering in public spaces keeping at least 6 feet of physical distance amp frequently washing your handsMake a cloth face covering from a tshirt scarf or cloth napkin Learn more at   Questions about your pets health during this outbreak Talk to your veterinarian if you have concerns There is no evidence at this time that pets can spread the virus that causes COVID19 Learn more about pets and COVID19   Do you have a loved one in a nursing home or assisted living facility Please protect them from COVID19 Instead of inperson visits share phone or video calls This is temporary and will protect those at higher risk of COVID19 Learn more   The latest COVIDView report shows that influenzalike illness has declined but remains elevated However COVID19 severity indicators hospitalizations and deaths are increasing See additional data  
04-05-2020,1298,-1462,Decrease the spread of COVID19,20-04-2020, Today Prime Minister Justin Trudeau addressed Canadians on the shooting in Portapique Nova Scotia and provided an update on COVID19 Watch his full remarks from this morning here  RT USFDA If you have fully recovered from COVID19 you may be able to help patients currently fighting the infection by donating your p RT USFDA If youve fully recovered from COVID19 you may be able to donate plasma to help others You must have complete resolution of RT SurgeonGeneral Doing your part to StayHome during the COVID19 pandemic Make sure youre adding in some physical activity Whether Reports of exposure to cleaners and disinfectants to poison centers increased substantially in March 2020 corresponding with the rise in COVID19 cases Learn more about these reports and how to safely use cleaning chemicals   Do you think you may have COVID19 Most people who get sick can take care of themselves at home If you need to see a doctor call ahead before going to their office Take precautions to protect yourself and others around you See more   During LabWeek and every day we appreciate clinical and public health laboratory professionals who are on the front lines of the nations health alongside fellow healthcare workers For laboratory biosafety guidelines for COVID19 see  
05-05-2020,1274,-24,Decrease the spread of COVID19,21-04-2020, Through the Emergency Community Support Fund the Government of Canada is giving more resources to charities and nonprofits so they can adapt to the new realities and difficulties brought on by COVID19 More on todays announcement   Today Prime Minister Justin Trudeau announced an investment to support vulnerable Canadians through charities and nonprofit organizations that deliver essential services to those in need Details  COVID19 Watch live Prime Minister Justin Trudeau addresses Canadians on the COVID19 situation from Rideau Cottage in Ottawa  Cover your cough COVID19  spreads through respiratory droplets when an infected person coughs sneezes or talks Additionally it can also be spread when someone is not showing symptoms Take everyday precautions to do your part to stop the spread   Protect yourself from COVID19 while getting gas Use disinfecting wipes on handles amp buttons of gas pump before you touch them After you get gas amp pay wash your hands or use hand sanitizer with gt60 alcohol For more tips visit   Social distancing is crucial to stopping the spread of COVID19 but it may make some people feel culturally isolated including American Indian and Alaska Native communities Learn how to cope with social distancing in your tribal community   States tribal local amp territorial officials Resources are available to help quickly identify new COVID19 cases break chains of transmission and protect first responders and healthcare workers from infection   Rural Health Partners Be sure to join a webinar tomorrow at 4 pm ET for updated COVID19 guidance with public health practitioners healthcare providers and others working to protect the health of rural communities Register here   Together we can help slow the spread of coronavirus Learn ways to protect yourself and others at  COVID19  RT CanadianPM Watch live Prime Minister Justin Trudeau addresses Canadians on the COVID19 situation from Rideau Cottage in Ottawa htt
07-05-2020,1426,-24,Decrease the spread of COVID19,23-04-2020, Today Prime Minister Justin Trudeau spoke with the President of Turkey Recep Tayyip Erdoan to discuss the latest developments regarding the COVID19 pandemic Read more  By supporting COVID19 research the critical work being done by our countrys scientists and vaccination efforts we will be able to better protect the health of Canadians More on todays medical research and vaccine development announcement   Today Prime Minister Justin Trudeau announced funding in support of a national medical research strategy to fight COVID19 that includes vaccine development the production of treatments and tracking of the virus Learn more  Watch live Prime Minister Justin Trudeau addresses Canadians on the COVID19 situation from Rideau Cottage in Ottawa  The Government of Canada recognizes that students and recent graduates are being significantly affected by the economic impacts of COVID19 Today Prime Minister Justin Trudeau announced support for students and new grads   The latest COVIDView report shows that adults 65 and older are experiencing the highest rates of COVID19associated hospitalizations followed by adults age 50  64 years Additional data are reported on raceethnicity by age this week Learn more   RT DepSecHargan ICYMI Last week VP announced that the administration is encouraging patients who have fully recovered from COVID19 to RT CDCDirector CDCgov to award 631 million to 64 state and local jurisdictions in support of our Nations response to COVID19 These Were still learning about how COVID19 affects animals but it appears that people can spread the virus to animals in some situations Until we know more limit contact with pets if you are sick or feeling sick For more info see   RT NIH Plasma is the liquid part of blood Ppl who have recovered from COVID19 may have antibodies proteins the immune system makes aft RT HHSGov As SurgeonGeneral explains telemedicine doesnt just help providers deliver care during the COVID19 outbreak  it can also Looking for CDC COVID19 resources for sharing on social media CDCs social media toolkit provides free sample messages and graphics for use here   Adults age 65 and those with underlying health conditions are at higher risk for severe illness from COVID19 Learn more in this video with CDCs Dr Georgina Peacock  RT CanadianPM Today Prime Minister Justin Trudeau announced funding in support of a national medical research strategy to fight COVID19 Its time to recognize Canadas volunteers  Join us in saying thank you to all the volunteers helping with Canadas response to COVID19Thank you NVW2020 CheerstoVolunteers  The GoC understands this is a difficult time for people amp wants to reassure Canadians that officials are working closely w partners to adjust flood mitigation amp response plans to align w latest advice from public health officials on COVID19  GoC has accepted a request for assistance from ON Well work with CanadianForces to help those who are vulnerable in longterm care during this pandemic Well continue to closely monitor the ongoing COVID19 pandemic and lend a hand when necessary RT Transportgc Were helping to FlattenTheCurve by preventing all travellers who have COVID19 symptoms regardless of their citizenshi RT cybercentreca The Cyber Centre is working with its partners to keep Canada safe during COVID19 Today ciranews launches CanadianSh RT StatCaneng We recently invited Canadians to fill out an online questionnaire about how COVID19 is affecting their lives The first r RT PBCCLCC The PBC is committed to fulfilling its important public safety mandate amid the unprecedented challenges posed by the COVID1
09-05-2020,1268,-244,Decrease the spread of COVID19,25-04-2020, The Government of Canada is giving fish and seafood processors more resources to adapt to the many challenges brought on by COVID19 and above all keep workers safe Details on todays announcement   Watch live Prime Minister Justin Trudeau addresses Canadians on the COVID19 situation from Rideau Cottage in Ottawa  Today Prime Minister Justin Trudeau and DeputyPMCanada Chrystia Freeland spoke with premiers to discuss the evolving COVID19 situation Read about their discussion  Getting takeout while slowing the spread of COVID19 Order amp pay online or by phone accept takeout without inperson contact if possible stay 6 feet away from others amp wash your hands with soap amp water after bringing home your food   Wearing a cloth face covering CORRECTLY can help prevent the spread of COVID19 to others When you go out on essential trips follow these dos If you have a child remember those under age 2 should not wear a face covering See   COVID19Surge is a spreadsheetbased tool that hospital administrators and public health officials can use to estimate the surge in demand for hospitalbased services during the COVID19 pandemic Learn more   Beware of unsolicited texts and emails related to COVID19Be cautious if the tone of the message is urgent or threateningLook for typosUse trusted antimalware software 
10-05-2020,1146,-122,Decrease the spread of COVID19,26-04-2020, Meat and poultry processing facilities face unique challenges to prevent and control COVID19 transmission CDC and OSHADOL have developed guidance to help facilities decrease the spread of COVID19 See more about how to reduce risk   If you have symptoms of COVID19 and want to get tested call your doctor first Also check with your state or local health department which will have the latest information on testing Learn more   Thinking about a trip to the store Before making an essential trip check your pantry and cabinets to see if other food or care items are available for immediate use Limiting contact with others can help stop the spread of COVID19 Learn more  
11-05-2020,1133,-13,Decrease the spread of COVID19,27-04-2020, RT CPHOCanada Todays COVID19 in  info and updates GOC website on coronavirus disease   COVID19 Sit Applications for the Canada Emergency Wage Subsidy are now open If youre a Canadian employer whose business has been affected by COVID19 you may be eligible for this wage subsidy Find out more and apply here today   Watch live Prime Minister Justin Trudeau addresses Canadians on the COVID19 situation from Rideau Cottage in Ottawa  Public Health Professionals Need COVID19 resources for sharing on social media Check out CDCs new social media toolkit for free graphics and sample messages on topics like stress and socialdistancing   Growing evidence suggests COVID19 can spread before people show symptoms presymptomatic and from people who have coronavirus but never show symptoms asymptomatic Cloth face coverings help prevent spread of COVID19 in these situationsSee QampA   Use the Coronavirus SelfChecker to help you decide when to get medical care If you develop any COVID19 symptoms that are severe or concerning get medical attention immediately Learn more   Is your child care program staying open or reopening during COVID19  Routinely clean amp disinfect surfaces amp objects that are frequently touched especially toys amp games Get more info here   RT CPHOCanada Todays COVID19 in  info and updates GOC website on coronavirus disease   COVID19 Sit
13-05-2020,1121,-55,Decrease the spread of COVID19,29-04-2020, Today Prime Minister Justin Trudeau spoke with the President of the EUCommission Ursula vonderLeyen to discuss COVID19 Read a summary of the call here  Watch live Prime Minister Justin Trudeau addresses Canadians on the COVID19 situation from Rideau Cottage in Ottawa  As the federal provincial and territorial governments continue to work collaboratively to get things back to normal the top priority is keeping all Canadians safe Learn more about yesterdays announcement  COVID19  Today Prime Minister Justin Trudeau spoke with Ontario Premier Doug Ford to discuss the ongoing fight against COVID19 Read a summary of the call here  Updated on April 29 Reported US cases of COVID19 total more than 1 million 19 states report 10000 cases Continue to wear a cloth face covering amp keep 6 feet of physical distance between yourself amp others when in public   Everyone can help prevent spread of COVID19 Clara the Coronavirus SelfChecker can help you decide when to call your doctor if you are feeling sick Start using Clara here   RT SurgeonGeneral This WellnessWednesday find ways to be active with your family while you StayHome to slow the spread of COVID19 S RT SurgeonGeneral Washing your hands remains one of the best ways to prevent the spread of COVID19 Here are 5 things you should kno RT NIH From communicating about coronavirus to info on relaxation techniques our newly released COVID19 social media resources page ha Living with older family members or others at higher risk of severe illness from COVID19 Help protect your household by only leaving your house when absolutely necessary Get more info here   1 in 4 people hospitalized with COVID19 in Georgia during March 2020 were under age 65 and had no highrisk medical conditions Social distancing is important to protect everyone Learn more from CDCMMWR   If youre undergoing treatment for cancer you are at higher risk for getting seriously ill from coronavirus Learn how you can take steps to protect yourself and slow the spread at  COVID19  RT GovCanHealth Health Canada pledges its support to counter the COVID19 pandemic together with the International Coalition of Medicines Fake websites related to COVID19 are being used by cyber attackers Know how to spot themCheck web addresses for spelling mistakesNavigate to the page using a search engineFor more tips   RT GovCanHealth Stay informed about COVID19 Sign up to Get Updates on COVID19  RT CanadianPM Watch live Prime Minister Justin Trudeau addresses Canadians on the COVID19 situation from Rideau Cottage in Ottawa htt DYK essential services workers like energy amp utilities continue to work at times in close proximity taking precautions amp wearing PPE where possible during the COVID19 pandemicThey ensure you have electricity for your home amp your devices  
